"ts","enso1","year","month","time","enso2"
1906.12,0.689596,1906,2,"1906-2-15 00:00:00",1
1906.21,0.84667,1906,3,"1906-3-15 00:00:00",1
1906.29,0.525394,1906,4,"1906-4-15 00:00:00",1
1906.38,0.0998898,1906,5,"1906-5-15 00:00:00",0
1906.46,0.240175,1906,6,"1906-6-15 00:00:00",0
1906.54,-0.381765,1906,7,"1906-7-15 00:00:00",0
1906.62,-0.291105,1906,8,"1906-8-15 00:00:00",0
1906.71,-0.753763,1906,9,"1906-9-15 00:00:00",-1
1907.79,-0.196993,1907,10,"1907-10-15 00:00:00",0
1907.88,-0.187635,1907,11,"1907-11-15 00:00:00",0
1907.04,-0.5291,1907,1,"1907-1-15 00:00:00",-1
1907.96,-0.0706482,1907,12,"1907-12-15 00:00:00",0
1907.12,-0.397984,1907,2,"1907-2-15 00:00:00",0
1907.21,-0.382771,1907,3,"1907-3-15 00:00:00",0
1907.29,-0.488506,1907,4,"1907-4-15 00:00:00",0
1907.38,-0.389729,1907,5,"1907-5-15 00:00:00",0
1907.46,-0.314045,1907,6,"1907-6-15 00:00:00",0
1907.54,-0.431786,1907,7,"1907-7-15 00:00:00",0
1907.62,-0.575874,1907,8,"1907-8-15 00:00:00",-1
1907.71,0.190817,1907,9,"1907-9-15 00:00:00",0
1908.79,-0.452963,1908,10,"1908-10-15 00:00:00",0
1908.88,-0.812134,1908,11,"1908-11-15 00:00:00",-1
1908.04,-0.22193,1908,1,"1908-1-15 00:00:00",0
1908.96,-1.13812,1908,12,"1908-12-15 00:00:00",-1
1908.12,0.0901871,1908,2,"1908-2-15 00:00:00",0
1908.21,-0.57572,1908,3,"1908-3-15 00:00:00",-1
1908.29,-0.470146,1908,4,"1908-4-15 00:00:00",0
1908.38,-0.37842,1908,5,"1908-5-15 00:00:00",0
1908.46,-0.123756,1908,6,"1908-6-15 00:00:00",0
1908.54,-0.516626,1908,7,"1908-7-15 00:00:00",-1
1908.62,-0.316284,1908,8,"1908-8-15 00:00:00",0
1908.71,-0.470203,1908,9,"1908-9-15 00:00:00",0
1909.79,-1.19646,1909,10,"1909-10-15 00:00:00",-1
1909.88,-1.44615,1909,11,"1909-11-15 00:00:00",-1
1909.04,-0.23213,1909,1,"1909-1-15 00:00:00",0
1909.96,-1.06415,1909,12,"1909-12-15 00:00:00",-1
1909.12,-0.864784,1909,2,"1909-2-15 00:00:00",-1
1909.21,-0.48601,1909,3,"1909-3-15 00:00:00",0
1909.29,-0.615835,1909,4,"1909-4-15 00:00:00",-1
1909.38,-0.287489,1909,5,"1909-5-15 00:00:00",0
1909.46,-1.00558,1909,6,"1909-6-15 00:00:00",-1
1909.54,-0.880566,1909,7,"1909-7-15 00:00:00",-1
1909.62,-0.885216,1909,8,"1909-8-15 00:00:00",-1
1909.71,-0.792805,1909,9,"1909-9-15 00:00:00",-1
1910.79,-0.879871,1910,10,"1910-10-15 00:00:00",-1
1910.88,-0.454704,1910,11,"1910-11-15 00:00:00",0
1910.04,-0.87546,1910,1,"1910-1-15 00:00:00",-1
1910.96,-0.617567,1910,12,"1910-12-15 00:00:00",-1
1910.12,-0.626734,1910,2,"1910-2-15 00:00:00",-1
1910.21,-0.740191,1910,3,"1910-3-15 00:00:00",-1
1910.29,-1.10271,1910,4,"1910-4-15 00:00:00",-1
1910.38,-1.32713,1910,5,"1910-5-15 00:00:00",-1
1910.46,-0.944845,1910,6,"1910-6-15 00:00:00",-1
1910.54,-0.754745,1910,7,"1910-7-15 00:00:00",-1
1910.62,-0.812044,1910,8,"1910-8-15 00:00:00",-1
1910.71,-1.22741,1910,9,"1910-9-15 00:00:00",-1
1911.79,0.257238,1911,10,"1911-10-15 00:00:00",0
1911.88,0.910496,1911,11,"1911-11-15 00:00:00",1
1911.04,-0.515249,1911,1,"1911-1-15 00:00:00",-1
1911.96,0.994282,1911,12,"1911-12-15 00:00:00",1
1911.12,-0.570084,1911,2,"1911-2-15 00:00:00",-1
1911.21,-0.766689,1911,3,"1911-3-15 00:00:00",-1
1911.29,-1.03749,1911,4,"1911-4-15 00:00:00",-1
1911.38,-0.972528,1911,5,"1911-5-15 00:00:00",-1
1911.46,-0.542376,1911,6,"1911-6-15 00:00:00",-1
1911.54,-0.0964756,1911,7,"1911-7-15 00:00:00",0
1911.62,-0.188745,1911,8,"1911-8-15 00:00:00",0
1911.71,0.289267,1911,9,"1911-9-15 00:00:00",0
1912.79,-0.0794926,1912,10,"1912-10-15 00:00:00",0
1912.88,0.232944,1912,11,"1912-11-15 00:00:00",0
1912.04,1.60827,1912,1,"1912-1-15 00:00:00",2
1912.96,-0.469967,1912,12,"1912-12-15 00:00:00",0
1912.12,0.851437,1912,2,"1912-2-15 00:00:00",1
1912.21,0.74272,1912,3,"1912-3-15 00:00:00",1
1912.29,0.655884,1912,4,"1912-4-15 00:00:00",1
1912.38,0.0918903,1912,5,"1912-5-15 00:00:00",0
1912.46,-0.152935,1912,6,"1912-6-15 00:00:00",0
1912.54,0.0133533,1912,7,"1912-7-15 00:00:00",0
1912.62,-0.314276,1912,8,"1912-8-15 00:00:00",0
1912.71,0.154076,1912,9,"1912-9-15 00:00:00",0
1913.79,0.083828,1913,10,"1913-10-15 00:00:00",0
1913.88,0.868114,1913,11,"1913-11-15 00:00:00",1
1913.04,-0.14324,1913,1,"1913-1-15 00:00:00",0
1913.96,0.870302,1913,12,"1913-12-15 00:00:00",1
1913.12,0.197416,1913,2,"1913-2-15 00:00:00",0
1913.21,0.20878,1913,3,"1913-3-15 00:00:00",0
1913.29,-0.704746,1913,4,"1913-4-15 00:00:00",-1
1913.38,-0.199509,1913,5,"1913-5-15 00:00:00",0
1913.46,-0.0561447,1913,6,"1913-6-15 00:00:00",0
1913.54,-0.0249767,1913,7,"1913-7-15 00:00:00",0
1913.62,0.00239563,1913,8,"1913-8-15 00:00:00",0
1913.71,0.103867,1913,9,"1913-9-15 00:00:00",0
1914.79,0.307537,1914,10,"1914-10-15 00:00:00",0
1914.88,0.372246,1914,11,"1914-11-15 00:00:00",0
1914.04,0.75769,1914,1,"1914-1-15 00:00:00",1
1914.96,0.702732,1914,12,"1914-12-15 00:00:00",1
1914.12,0.814306,1914,2,"1914-2-15 00:00:00",1
1914.21,0.37674,1914,3,"1914-3-15 00:00:00",0
1914.29,0.772964,1914,4,"1914-4-15 00:00:00",1
1914.38,0.0897999,1914,5,"1914-5-15 00:00:00",0
1914.46,0.167044,1914,6,"1914-6-15 00:00:00",0
1914.54,0.652073,1914,7,"1914-7-15 00:00:00",1
1914.62,1.01258,1914,8,"1914-8-15 00:00:00",1
1914.71,0.744347,1914,9,"1914-9-15 00:00:00",1
1915.79,0.290148,1915,10,"1915-10-15 00:00:00",0
1915.88,-0.0874939,1915,11,"1915-11-15 00:00:00",0
1915.04,0.93718,1915,1,"1915-1-15 00:00:00",1
1915.96,-0.218798,1915,12,"1915-12-15 00:00:00",0
1915.12,0.666126,1915,2,"1915-2-15 00:00:00",1
1915.21,0.543131,1915,3,"1915-3-15 00:00:00",1
1915.29,0.547024,1915,4,"1915-4-15 00:00:00",1
1915.38,0.60022,1915,5,"1915-5-15 00:00:00",1
1915.46,1.198,1915,6,"1915-6-15 00:00:00",1
1915.54,0.183653,1915,7,"1915-7-15 00:00:00",0
1915.62,0.136206,1915,8,"1915-8-15 00:00:00",0
1915.71,0.226767,1915,9,"1915-9-15 00:00:00",0
1916.79,-1.31315,1916,10,"1916-10-15 00:00:00",-1
